19	68	1.882960298802
19	35	2.0
19	22519	1.234580281884576
19	25366	0.06969233110134138
19	42	2.0
19	18397	2.0
19	25253	1.5400862916103102
19	20676	1.8087641500176088
19	25100	1.324564081967967
19	45	1.98
19	621	1.7727697434322585
19	7814	1.555642718798293
19	5845	1.449960671915707
19	2146	1.162332828236219
19	20667	1.940598
19	1293	1.8641306958139798
19	59	1.92119202
19	17382	0.019060096465665047
19	3583	1.7906765085174328
19	390	0.00896942678407583
19	20624	1.555642718798293
19	61	1.92119202
35	68	2.6527524565889693
35	4750	0.17393311819649376
35	51589	7.115954702602982
35	55956	0.756911418987759
35	35922	0.28176882580853535
35	4529	1.2825070670322192
35	32175	0.2002117485229791
35	60745	2.0
35	21065	0.6488910597268513
35	4629	2.0
35	17148	2.0
35	19	2.0
35	4631	2.0
35	11403	3.0438220135192604
35	4638	1.4943441886631925
35	2178	0.21697415301542933
35	1588	0.2548266753575176
35	4632	2.0
35	4633	1.652337247671173
35	2720	1.4794007467765604
35	14490	0.6109180518566092
35	51736	1.2470507897824
35	56944	0.2126563673704223
35	4640	2.5668806390775627
35	25488	0.1962275347273718
35	4655	1.1740951354297224
35	42	3.6690275229001745
35	18559	2.0
35	5936	0.517453634014094
35	45	3.6158138751944615
35	51577	1.5240684147549832
35	5874	0.21697415301542933
35	51576	1.7947344245690473
35	4660	1.2791208165500743E-5
35	51578	1.5449788000511444
35	5329	1.7998054754086619
35	5101	0.6488910597268513
35	14121	1.0097717775741393
35	24503	6.0
35	4657	2.1571554753436717E-5
35	59	6.933885599753856
35	51568	1.5374629679584813
35	22932	0.20427685799712184
35	15008	1.1329490725858444
35	61	3.068408380904775
35	51575	1.5399077492115298
42	68	2.805404233638191
42	35	3.6690275229001745
42	8976	0.05103592890458225
42	3252	1.8087641500176088
42	11350	1.8087641500176088
42	28719	1.4354610651965498
42	4804	1.3113184411482872
42	45	3.9602000000000004
42	9938	1.92119202
42	11493	1.8087641500176088
42	3203	1.5400862916103102
42	19	2.0
42	11371	1.98
42	11334	1.555642718798293
42	11403	1.8087641500176088
42	59	3.3194961717381557
42	8095	1.4211064545445842
42	23354	1.365109190020774
42	20690	1.5400862916103102
42	11407	1.7906765085174328
42	20624	0.408686923492479
42	61	3.292056098120566
45	5824	1.4211064545445842
45	68	4.8431533829713
45	9150	0.5098195213926185
45	13001	1.8270344949672817
45	3050	0.4473773479572948
45	3463	1.8641306958139798
45	9145	0.6109180518566092
45	3054	1.6358138751944615
45	2436	1.8641306958139798
45	2048	0.9224439348361909
45	19	1.98
45	564	1.9019800997999998
45	13360	1.882960298802
45	6090	1.555642718798293
45	24132	1.524685428694207
45	11248	2.0
45	4638	1.555642718798293
45	5952	1.555642718798293
45	2178	2.0
45	4633	0.4254514064580374
45	2002	1.162332828236219
45	35	3.6158138751944615
45	1253	0.635978127638287
45	7856	0.563721391080927
45	42	3.9602000000000004
45	28864	2.0
45	1192	1.8087641500176088
45	3870	0.11871884904950157
45	1631	1.98
45	14121	2.0
45	5388	1.652337247671173
45	59	5.381306454544584
45	24098	1.150709499953857
45	900	1.8641306958139798
45	7850	1.669027522900175
45	9156	0.4254514064580374
45	61	5.353026436099147
59	5824	1.4211064545445842
59	68	7.21933553713936
59	51589	3.8425780998
59	30010	1.702915542189751
59	55956	0.23513996268485532
59	11903	1.4943441886631925
59	4529	0.4750542190718111
59	3294	1.4943441886631925
59	742	1.7374916255379564
59	19	1.92119202
59	11403	0.9224439348361909
59	6090	1.555642718798293
59	4638	1.555642718798293
59	5952	1.555642718798293
59	2178	2.0
59	2994	1.702915542189751
59	3275	1.8270344949672817
59	35	6.933885599753856
59	10734	1.8270344949672817
59	24750	1.652337247671173
59	56944	0.20223408941715063
59	6302	0.22137960719868313
59	30098	1.5094385744072651
59	42	3.3194961717381557
59	28864	2.0
59	9657	1.8087641500176088
59	5936	0.25227840860394235
59	42965	1.4943441886631925
59	45	5.381306454544584
59	39473	1.8454893888558401
59	51577	0.4750542190718111
59	51576	0.4750542190718111
59	6349	1.3113184411482872
59	51578	0.23513996268485532
59	5329	0.48239803095757927
59	24503	3.8425780998
59	1631	1.98
59	14121	3.509438574407265
59	51568	0.4750542190718111
59	5927	1.92119202
59	51575	0.4750542190718111
59	61	7.9602
61	68	7.246501210020774
61	5824	1.4211064545445842
61	35	3.068408380904775
61	30010	1.702915542189751
61	11903	1.4943441886631925
61	42	3.292056098120566
61	3294	1.4943441886631925
61	28864	2.0
61	42965	1.4943441886631925
61	39473	1.8454893888558401
61	45	5.353026436099147
61	19	1.92119202
61	14121	2.0
61	1631	1.98
61	59	7.9602
61	6090	1.555642718798293
61	4638	1.555642718798293
61	2178	2.0
61	5952	1.555642718798293
61	2994	1.702915542189751
61	3275	1.8270344949672817
68	5824	1.4211064545445842
68	17203	0.02602759628794314
68	30010	1.6194557364425168
68	11903	1.4211064545445842
68	28843	1.6858863867678535
68	4529	2.0
68	3293	1.3113184411482872
68	3294	1.4211064545445842
68	6042	1.7550420459979357
68	24467	2.0
68	19	1.882960298802
68	28857	0.027645401025717574
68	28858	0.027645401025717574
68	6090	1.555642718798293
68	4638	1.555642718798293
68	2178	5.402496137695864
68	5952	1.555642718798293
68	2994	1.6194557364425168
68	3275	2.3012130166188838
68	2720	2.0
68	35	2.6527524565889693
68	1731	1.98
68	235	1.8454893888558401
68	12703	1.882960298802
68	3258	1.234580281884576
68	42	2.805404233638191
68	28864	2.026203844928872
68	42965	1.4211064545445842
68	39473	1.7550420459979357
68	45	4.8431533829713
68	11089	1.6032611790780917
68	6349	1.7374916255379564
68	25311	2.0
68	5874	0.013680013187676272
68	4660	0.01574685366721202
68	5929	1.8641306958139798
68	5101	0.013680013187676272
68	3298	0.026290501300952666
68	14121	2.569415546546391
68	1631	2.0
68	59	7.21933553713936
68	3926	1.702915542189751
68	61	7.246501210020774
68	16561	1.6858863867678535
94	21061	2.0
94	6161	1.392826436099147
94	21060	2.0
94	4750	1.5872285672873108
94	21063	2.0
94	21062	2.0
94	5982	1.4068953899991383
94	21057	2.0
94	21056	2.0
94	21059	2.0
94	21058	2.0
94	21065	2.0
94	4385	1.4354610651965498
94	1631	2.0
94	23317	1.4068953899991383
94	21051	2.0
94	633	1.9602
94	23354	2.0
94	4638	2.0
94	5546	2.0
94	21048	1.0302742348476066
94	21055	2.0
94	2720	2.0
138	17928	1.7727697434322585
138	6808	1.940598
138	19633	1.6194557364425168
138	1263	1.940598
138	6077	1.9019800997999998
138	19613	1.652337247671173
138	11891	1.9019800997999998
138	19615	1.6858863867678535
138	1498	1.669027522900175
138	167	3.8629602988019998
138	10269	1.7727697434322585
138	4806	1.882960298802
138	4837	1.940598
138	807	1.6858863867678535
138	156	3.96
138	19450	1.652337247671173
138	5388	3.59980423839954
138	189	1.9019800997999998
138	1752	1.7906765085174328
138	10858	1.92119202
138	9184	3.59980423839954
138	182	5.7643523188020005
138	1483	3.6586836455379563
138	4784	2.0
156	3827	1.8087641500176088
156	17605	2.0
156	6808	1.6358138751944615
156	7894	1.8454893888558401
156	3520	4.0273451323992875
156	14578	0.8511802467773092
156	19249	1.940598
156	4146	2.0
156	11258	2.0
156	807	1.8641306958139798
156	13360	1.365109190020774
156	12890	1.702915542189751
156	8830	1.8641306958139798
156	17906	1.9602
156	6536	1.940598
156	1400	1.882960298802
156	4041	1.652337247671173
156	5191	1.6858863867678535
156	1399	1.882960298802
156	4920	1.9602
156	17919	1.98
156	4116	1.5872285672873108
156	4657	1.8641306958139798
156	3580	1.98
156	2484	1.8270344949672817
156	8315	0.9699827405483257
156	303	3.527811789430194
156	3459	1.8641306958139798
156	611	1.4211064545445842
156	3457	1.9019800997999998
156	3050	1.882960298802
156	3463	1.8641306958139798
156	3462	1.8641306958139798
156	20270	1.8087641500176088
156	27741	1.6194557364425168
156	612	3.6762340659979356
156	3054	1.882960298802
156	3465	1.8087641500176088
156	8076	1.5094385744072651
156	11485	1.3379435171393605
156	19473	1.449960671915707
156	3471	1.8087641500176088
156	20023	1.9019800997999998
156	1303	5.720116709282577
156	20261	1.4794007467765604
156	2497	1.8087641500176088
156	3468	1.8087641500176088
156	3474	1.7374916255379564
156	2252	1.92119202
156	3475	3.492533671535892
156	6849	3.9402
156	9302	3.8819800998
156	2241	1.9019800997999998
156	3062	1.9019800997999998
156	8981	1.234580281884576
156	10426	1.9602
156	7148	2.0
156	7149	1.98
156	17582	1.940598
156	2293	1.92119202
156	2288	1.8454893888558401
156	16126	1.98
156	12544	1.652337247671173
156	4416	1.8270344949672817
156	5388	1.8454893888558401
156	3513	1.4068953899991383
156	23422	1.4354610651965498
156	3516	2.886296136775699
156	363	1.1165322770957273
156	22957	1.98
156	4750	1.8270344949672817
156	4264	1.98
156	9208	1.5872285672873108
156	138	3.96
156	13001	1.6194557364425168
156	15421	2.0
156	3937	2.0
156	13264	1.98
156	2618	1.7727697434322585
156	6681	1.98
156	11525	1.7550420459979357
156	6682	3.788764150017609
156	13256	1.0097717775741393
156	6661	1.92119202
156	13018	1.4794007467765604
156	12781	1.940598
156	10307	1.0943132847815225
156	8648	1.98
156	12539	1.2982052567368043
156	8651	1.882960298802
156	17491	1.1165322770957273
156	10858	1.940598
156	20204	1.7727697434322585
156	9184	1.8454893888558401
156	1483	1.7550420459979357
156	6665	1.92119202
156	2603	1.6358138751944615
156	5855	1.6858863867678535
156	23464	1.8454893888558401
156	8703	1.5094385744072651
156	3437	3.6540689899345633
156	6951	1.9602
156	6706	1.98
156	8698	1.5400862916103102
156	6707	7.74668140885584
156	3189	0.8950464275276212
156	6714	1.9602
156	167	7.8819800998
156	6715	1.9602
156	22913	1.9019800997999998
156	9161	1.127810380904775
156	3453	2.0
156	8445	1.7550420459979357
156	5328	1.6358138751944615
156	3448	2.0
156	12745	1.9602
156	189	1.7727697434322585
156	6688	1.98
156	1752	3.691724448819609
156	3445	1.8454893888558401
156	6121	1.8087641500176088
156	19961	0.8094639453566475
156	1516	1.6358138751944615
156	1753	2.0
156	16180	1.669027522900175
156	6123	1.7727697434322585
156	3446	1.9019800997999998
156	182	5.693367743432258
156	3440	1.8454893888558401
156	2569	1.882960298802
156	2841	1.8454893888558401
156	3642	2.0
156	10803	1.7906765085174328
156	3089	2.0
156	5560	1.92119202
156	742	1.6032611790780917
156	10269	1.9019800997999998
156	1410	1.882960298802
156	2656	1.524685428694207
156	7208	0.5254251745004566
156	6513	1.7906765085174328
156	19450	1.7201167092825769
156	6997	1.669027522900175
156	212	1.669027522900175
156	4342	1.6194557364425168
156	215	1.669027522900175
156	3075	1.92119202
156	2395	1.8641306958139798
156	17019	2.0
156	3077	1.9602
156	17928	5.654807204331412
156	236	1.4943441886631925
156	235	1.5094385744072651
156	6077	1.652337247671173
156	17920	1.98
156	230	1.524685428694207
156	1947	1.940598
156	7728	1.92119202
156	3603	3.5832611790780917
156	3112	1.6358138751944615
156	1922	1.8641306958139798
156	4850	1.702915542189751
167	10258	1.652337247671173
167	138	3.8629602988019998
167	10261	1.6358138751944615
167	5359	1.98
167	10269	1.5872285672873108
167	10268	1.5872285672873108
167	10309	0.6892243666950352
167	156	7.8819800998
167	10307	0.710321629410146
167	212	1.6858863867678535
167	10858	1.9602
167	9184	1.940598
167	215	1.6858863867678535
167	1483	1.8641306958139798
167	10315	0.6823321230280849
167	10255	1.8270344949672817
167	10252	1.9602
167	10253	1.882960298802
167	17928	1.9019800997999998
167	5402	1.882960298802
167	6951	1.940598
167	236	1.524685428694207
167	10290	1.051192975051124
167	235	1.524685428694207
167	230	1.5400862916103102
167	5388	1.940598
167	189	1.8087641500176088
167	1752	1.9019800997999998
167	182	5.768964150017609
167	7850	0.7469285609085383
182	138	5.7643523188020005
182	11042	1.92119202
182	5359	5.881192019999999
182	19613	1.7727697434322585
182	11891	1.98
182	22018	1.98
182	19615	3.5994406585350416
182	4806	1.98
182	156	5.693367743432258
182	19450	1.7550420459979357
182	212	1.882960298802
182	10858	2.0
182	215	1.882960298802
182	9184	5.686920498402
182	1483	1.8087641500176088
182	5402	1.8454893888558401
182	17928	3.6909787777116803
182	5403	1.8087641500176088
182	236	1.6858863867678535
182	235	1.702915542189751
182	19633	1.7374916255379564
182	6077	1.98
182	230	1.7201167092825769
182	22917	1.9019800997999998
182	167	5.768964150017609
182	5387	1.92119202
182	5388	5.686920498401999
182	189	3.98
182	1752	1.8641306958139798
182	3025	1.92119202
