8	7
57	4
147	13
233	12
259	8
302	17
319	4
336	3
427	0
485	4
521	6
538	4
620	5
788	9
819	2
913	3
970	6
1016	3
1033	22
1049	0
1094	6
1103	6
1113	15
1149	2
1263	6
1296	15
1320	1
1328	9
1352	2
1423	5
1455	8
1476	3
1505	10
1701	25
1751	14
1774	1
1822	3
1856	12
1887	2
1933	3
1952	10
1987	5
2022	2
2032	5
2055	15
2128	2
2151	6
2232	10
2300	7
2315	15
2330	11
2367	5
2393	3
2437	6
2462	7
2487	6
2498	7
2549	4
2586	3
2611	11
2636	14
2701	16
2716	8
2748	5
2831	11
2879	2
2911	17
2934	4
2952	13
2961	6
2989	8
3032	3
3083	1
3122	8
3203	8
3220	10
3233	14
3257	3
3279	5
3337	3
3396	13
3421	14
3454	8
3513	8
3539	11
3568	10
3646	2
3728	4
3743	1
3789	6
3817	5
3836	12
3914	13
3943	0
3957	12
4031	2
4089	0
4109	3
4135	7
4154	3
4188	1
4237	2
4324	5
4363	1
4488	8
4549	9
4681	7
4717	5
4742	21
4762	4
4795	25
4911	12
4977	8
5024	7
5046	1
5075	4
5108	22
5186	11
5251	8
5266	7
5323	7
5424	7
5478	8
5584	0
5648	17
5817	4
5863	24
5937	2
5959	1
6020	2
6047	12
6067	6
6092	22
6111	20
6120	6
6141	8
6186	15
6195	6
6403	8
6452	8
6510	13
6548	0
6585	7
6652	5
6663	3
6677	8
6704	6
6796	2
6862	17
6888	2
6897	2
6919	4
6934	11
6995	7
7050	7
7066	6
7081	3
7105	4
7122	16
7175	10
7212	5
7268	3
7275	6
7290	10
7328	0
7379	8
7396	15
7506	11
7558	5
7706	7
7740	5
7779	13
7843	2
7865	3
7924	1
7948	4
7978	6
8016	10
8039	11
8068	6
8095	0
8216	12
8232	14
8315	6
8336	6
8351	6
8373	6
8386	13
8408	16
8445	2
8452	6
8484	19
8554	26
8567	0
8612	4
8622	6
8670	1
8680	5
8691	17
8716	6
8743	9
8775	1
8794	3
8883	2
8905	3
8953	5
8974	4
8997	4
9016	16
9054	10
9106	2
9145	6
9152	0
9167	7
9198	13
9307	9
9402	17
9411	1
9440	9
9469	9
9486	0
9528	7
9548	14
9566	3
9578	10
9600	7
9660	8
9689	1
9766	1
9796	8
9845	1
