8	14
32	10
57	14
147	70
233	2
242	4
259	2
302	4
319	10
336	2
372	8
427	2
485	14
521	4
538	2
620	4
788	98
819	4
913	2
934	18
970	12
1016	10
1033	2
1049	4
1094	2
1103	8
1113	6
1149	4
1263	76
1296	2
1320	4
1328	6
1352	2
1423	82
1455	6
1476	4
1505	6
1557	30
1701	8
1751	24
1774	2
1822	2
1856	4
1887	12
1933	48
1952	14
1987	6
2022	2
2032	10
2055	2
2128	0
2151	16
2232	12
2300	46
2315	8
2330	6
2367	4
2393	14
2437	14
2462	2
2487	16
2498	2
2549	4
2570	10
2586	2
2611	38
2636	4
2701	6
2716	2
2748	2
2831	28
2879	4
2911	8
2934	12
2952	2
2961	2
2989	2
3032	2
3083	2
3122	6
3203	10
3220	2
3233	6
3257	14
3279	4
3337	16
3396	4
3421	2
3454	18
3513	2
3539	12
3568	10
3646	28
3728	14
3743	6
3789	14
3817	2
3836	4
3914	4
3943	10
3957	4
4031	32
4089	12
4109	4
4135	14
4154	12
4188	2
4237	10
4324	10
4363	4
4488	8
4549	4
4681	8
4717	4
4742	6
4762	8
4795	2
4828	4
4911	56
4977	2
5024	30
5046	34
5075	6
5108	16
5186	8
5251	6
5266	6
5323	12
5424	20
5478	8
5584	10
5606	2
5648	2
5802	10
5817	4
5863	6
5937	16
5947	18
5959	20
6020	6
6047	4
6067	4
6092	4
6111	2
6120	4
6141	2
6157	2
6186	6
6195	4
6263	12
6403	6
6452	2
6510	2
6548	6
6585	14
6652	6
6663	8
6677	6
6704	6
6796	12
6862	6
6888	12
6897	12
6919	2
6934	10
6995	6
7050	4
7066	8
7081	2
7105	6
7122	6
7175	6
7212	2
7268	2
7275	2
7290	2
7328	8
7379	16
7396	6
7461	16
7506	6
7558	4
7706	2
7740	2
7779	8
7843	2
7865	12
7924	4
7948	2
7978	8
8016	8
8039	8
8068	8
8095	16
8216	16
8232	6
8291	8
8315	8
8336	4
8351	4
8373	4
8386	2
8408	2
8445	14
8452	4
8484	6
8554	2
8567	2
8612	10
8622	8
8670	18
8680	6
8691	10
8716	6
8743	22
8775	26
8794	8
8883	4
8905	6
8953	14
8974	14
8997	14
9016	6
9054	18
9106	22
9145	38
9152	10
9167	6
9198	2
9307	4
9402	8
9411	8
9440	2
9469	10
9486	2
9528	10
9548	8
9566	6
9578	6
9600	10
9660	2
9689	14
9766	14
9796	8
9845	24
9909	26
9917	6
9928	6
9985	38
10054	6
10125	8
10178	2
10192	2
10235	6
10253	12
10289	18
10313	16
10327	2
10376	2
10425	22
10486	2
10510	2
10523	4
10567	2
10587	4
10620	8
10634	2
10654	4
10680	30
10691	14
10725	2
10740	8
10808	2
10831	4
10885	6
10949	36
10990	10
11001	2
11042	20
11081	2
11109	20
11144	6
11166	12
11260	2
11274	8
11295	16
11367	8
11402	4
11428	8
11475	2
11535	2
11568	2
11604	2
11636	4
11690	52
11699	6
11713	2
11721	2
11729	2
11765	2
11779	8
11797	2
11829	20
11844	4
11853	2
11896	6
11932	10
11962	6
11996	36
12003	2
12025	2
12034	2
12074	14
12098	2
12125	4
12155	8
12205	52
12299	60
12353	10
12366	10
12417	30
12476	12
12506	8
12529	24
12587	12
12623	12
12667	2
12690	14
12708	8
12751	22
12804	16
12829	2
12837	8
12847	6
12874	10
12885	2
12925	24
12976	4
12994	10
13001	0
13062	4
13084	4
13102	22
13129	20
13161	2
13191	2
13214	4
13222	2
13229	2
13251	12
13293	10
13320	16
13356	6
13366	16
13434	2
13469	6
13629	2
13642	2
13676	8
13691	6
13713	12
13724	4
13783	8
13791	2
13804	2
13843	2
13913	40
13924	4
13936	4
13973	8
13994	8
14030	8
14048	8
14067	2
14077	4
14138	20
14206	20
14215	0
14288	26
14323	6
14349	6
14386	44
14426	16
14486	16
14497	4
14579	6
14601	2
14631	8
14653	4
14666	8
14677	12
14735	6
14759	12
14876	2
14889	2
14944	2
14966	18
14974	6
14998	4
15012	4
15049	10
15067	10
15092	2
15116	22
15180	2
15211	10
15232	24
15260	26
15298	4
15307	2
15318	2
15408	68
15464	2
15494	2
15526	4
15554	22
15565	6
15583	12
15624	2
15728	8
15766	6
15773	6
15784	2
15800	2
15807	2
15863	0
15905	14
15991	48
16016	20
16042	12
16080	2
16090	6
16153	8
16162	4
16181	8
16193	2
16205	6
16394	154
16419	2
16450	2
16495	2
16512	2
16524	4
16553	14
16602	24
16626	2
16643	2
16679	2
16727	28
16834	36
16867	6
16915	24
16935	16
16953	4
16972	2
16998	8
17021	0
17102	22
17130	6
17187	14
17200	0
17210	2
17308	70
17340	6
17397	6
17430	34
17462	10
17531	6
17555	6
17633	26
17659	24
17684	14
17711	28
17807	14
17829	6
17855	10
17884	10
18115	18
18144	6
18349	14
18481	14
18588	42
18666	40
18720	10
18745	14
18785	6
18893	14
18924	16
19009	16
19071	14
19222	16
19320	4
19334	8
19354	14
19433	10
19500	32
19560	6
19622	16
19688	10
19812	142
20104	10
20181	2
20214	6
20235	18
20269	14
20410	12
20462	8
20533	16
20614	22
20719	6
20889	20
20949	28
21050	4
21073	16
21127	10
21148	10
21307	18
21343	34
21503	34
21566	52
21619	14
21634	24
21682	14
21733	12
21779	12
21862	12
21994	10
22054	16
22091	14
22163	20
22225	12
22245	10
22507	10
22526	22
22546	10
22563	2
22617	18
22681	10
22688	4
22728	8
22743	8
22791	20
22919	4
23026	10
23100	12
23135	10
23199	10
23351	12
23367	14
23486	22
23523	6
23595	20
23650	12
23687	10
23723	18
23849	90
23948	14
23992	24
24009	10
24096	8
24208	12
24227	10
24242	14
24266	10
24346	22
24404	10
24510	18
24571	22
24608	14
24770	18
24802	4
24924	22
25074	10
25116	4
25253	22
25319	0
25395	18
25488	18
25515	20
25702	2
25723	2
25738	8
25795	44
25810	16
25835	32
25936	14
26018	10
26036	10
26183	10
26200	26
26261	24
26305	6
26333	10
26497	12
26550	12
26579	14
26623	8
26642	12
26654	8
26679	16
26747	14
26787	16
26876	8
26954	10
26974	12
27006	12
27025	14
27065	8
27143	28
27166	10
27181	8
27229	14
27275	8
27380	6
27421	14
27443	32
27466	14
27541	18
27624	36
27640	12
27697	8
27706	4
27748	20
27832	8
27910	22
27926	6
27994	22
28049	22
28061	4
28115	36
28153	18
28206	10
28219	12
28336	16
28371	14
28459	32
28526	38
28539	12
28550	8
28564	8
28594	24
28623	6
28674	16
28803	18
28843	32
28870	26
29167	24
29415	124
29427	6
29455	32
29480	16
29509	6
29555	26
29658	8
29712	14
29888	6
29921	16
30018	12
30040	10
30064	24
30103	12
30118	16
30221	12
30261	30
30378	10
30443	10
30511	6
30548	10
30574	20
30669	60
30712	34
30815	8
30848	4
30962	8
31020	34
31039	18
31272	38
31429	20
31503	78
31602	24
31749	8
31809	8
31942	8
31994	66
32016	8
32033	16
32059	30
32088	12
32180	12
32282	60
32387	18
32415	38
32438	8
32518	4
32542	28
32598	14
32617	38
32666	2
32715	16
32724	12
32738	14
32839	4
32889	4
32910	8
32981	6
33045	22
33106	8
33121	26
33139	14
33163	18
33225	16
33256	20
33328	44
33422	6
33457	8
33625	38
33703	16
33746	8
33804	14
33925	6
34001	4
34047	24
34183	10
34267	6
34396	34
34537	10
34652	8
34764	12
34807	12
34860	20
35010	42
35030	8
35089	50
35223	6
35259	18
35289	10
35374	62
35404	2
35440	32
35480	12
35518	14
35541	8
35646	30
35745	10
35848	22
35908	18
35995	8
36075	18
36132	8
36200	16
36332	76
36493	24
36549	10
36597	8
36616	20
36667	12
36735	18
36746	14
36829	38
36844	8
36873	12
36971	12
37115	20
37186	26
37213	12
37243	36
37475	10
37550	12
37567	16
37786	44
37851	56
37874	12
37950	16
38220	12
38271	6
38415	6
38525	10
38579	30
38668	12
38719	14
38767	18
38790	16
38853	16
38883	4
38943	8
38984	26
39053	12
39077	14
39091	6
39164	20
39299	10
39319	20
39359	38
39375	26
39415	14
39593	54
39642	28
39674	12
39694	12
39755	6
39813	18
39840	28
39895	10
39968	62
40001	28
40070	2
40146	20
40306	24
40324	34
40387	36
40523	56
40562	8
40599	14
40625	10
40647	12
40683	6
40836	8
40878	24
40917	16
40958	10
41072	20
41150	24
41183	10
41201	12
41291	8
41330	10
41379	8
41461	102
41505	22
41568	6
41610	12
41685	20
41759	14
41788	2
41801	10
41911	88
42074	30
42186	12
42250	8
42450	10
42525	50
42630	22
42649	4
42679	10
42725	12
42841	20
42872	20
42950	38
43046	14
43070	32
43164	12
43204	22
43301	8
43335	14
43502	52
43554	10
43570	10
43678	8
43978	56
44010	30
44046	24
44166	64
44278	12
44303	24
44334	12
44368	8
44382	4
44414	18
44451	30
44460	14
44568	40
44712	80
44758	14
44871	38
44917	44
44978	38
45095	10
45129	16
45151	16
45196	14
45212	14
45232	34
45276	26
45299	12
45368	16
45428	22
45497	12
45524	10
45573	6
45650	4
