19	35	0.05263157894736842	1.0
19	42	0.1	1.0
19	45	0.07142857142857142	1.0
19	59	0.07142857142857142	1.0
19	61	0.14285714285714285	1.0
19	68	0.08333333333333333	1.0
19	390	0.1111111111111111	1.0
19	621	0.1111111111111111	1.0
19	1293	0.06666666666666667	1.0
19	2146	0.1	1.0
19	3583	0.1111111111111111	1.0
19	5845	0.125	1.0
19	7814	0.125	1.0
19	17382	0.09090909090909091	1.0
19	18397	0.14285714285714285	1.0
19	20624	0.08333333333333333	1.0
19	20667	0.125	1.0
19	20676	0.125	1.0
19	22519	0.125	1.0
19	25100	0.1111111111111111	1.0
19	25253	0.14285714285714285	1.0
19	25366	0.09090909090909091	1.0
35	42	0.09523809523809523	2.0
35	45	0.08	2.0
35	59	0.17391304347826086	4.0
35	61	0.1111111111111111	2.0
35	68	0.08695652173913043	2.0
35	1588	0.05263157894736842	1.0
35	2178	0.02857142857142857	1.0
35	2720	0.02857142857142857	1.0
35	4529	0.25	5.0
35	4629	0.041666666666666664	1.0
35	4631	0.043478260869565216	1.0
35	4632	0.047619047619047616	1.0
35	4633	0.047619047619047616	1.0
35	4638	0.03571428571428571	1.0
35	4640	0.1111111111111111	2.0
35	4655	0.1	2.0
35	4657	0.038461538461538464	1.0
35	4660	0.047619047619047616	1.0
35	4750	0.03225806451612903	1.0
35	5101	0.05263157894736842	1.0
35	5329	0.3333333333333333	7.0
35	5874	0.034482758620689655	1.0
35	5936	0.08695652173913043	2.0
35	11403	0.15	3.0
35	14121	0.038461538461538464	1.0
35	14490	0.05	1.0
35	15008	0.1	2.0
35	17148	0.05263157894736842	1.0
35	18559	0.05263157894736842	1.0
35	21065	0.05	1.0
35	22932	0.045454545454545456	1.0
35	24503	0.1875	3.0
35	25488	0.045454545454545456	1.0
35	32175	0.05263157894736842	1.0
35	35922	0.05555555555555555	1.0
35	51568	0.3157894736842105	6.0
35	51575	0.3333333333333333	6.0
35	51576	0.3888888888888889	7.0
35	51577	0.3333333333333333	6.0
35	51578	0.3333333333333333	6.0
35	51589	0.47058823529411764	8.0
35	51736	0.058823529411764705	1.0
35	55956	0.1875	3.0
35	56944	0.0625	1.0
35	60745	0.0625	1.0
42	45	0.125	2.0
42	59	0.125	2.0
42	61	0.2222222222222222	2.0
42	68	0.14285714285714285	2.0
42	3203	0.09090909090909091	1.0
42	3252	0.058823529411764705	1.0
42	4804	0.09090909090909091	1.0
42	8095	0.07692307692307693	1.0
42	8976	0.1	1.0
42	9938	0.1	1.0
42	11334	0.08333333333333333	1.0
42	11350	0.08333333333333333	1.0
42	11371	0.07692307692307693	1.0
42	11403	0.07692307692307693	1.0
42	11407	0.09090909090909091	1.0
42	11493	0.1	1.0
42	20624	0.06666666666666667	1.0
42	20690	0.1111111111111111	1.0
42	23354	0.1	1.0
42	28719	0.1	1.0
45	59	0.15789473684210525	3.0
45	61	0.25	3.0
45	68	0.17647058823529413	3.0
45	564	0.05	1.0
45	900	0.07692307692307693	1.0
45	1192	0.07142857142857142	1.0
45	1253	0.07142857142857142	1.0
45	1631	0.047619047619047616	1.0
45	2002	0.0625	1.0
45	2048	0.07142857142857142	1.0
45	2178	0.03333333333333333	1.0
45	2436	0.07142857142857142	1.0
45	3050	0.06666666666666667	1.0
45	3054	0.06666666666666667	1.0
45	3463	0.06666666666666667	1.0
45	3870	0.07692307692307693	1.0
45	4633	0.0625	1.0
45	4638	0.043478260869565216	1.0
45	5388	0.0625	1.0
45	5824	0.06666666666666667	1.0
45	5952	0.058823529411764705	1.0
45	6090	0.07142857142857142	1.0
45	7850	0.06666666666666667	1.0
45	7856	0.07142857142857142	1.0
45	9145	0.058823529411764705	1.0
45	9150	0.043478260869565216	1.0
45	9156	0.06666666666666667	1.0
45	11248	0.058823529411764705	1.0
45	13001	0.06666666666666667	1.0
45	13360	0.058823529411764705	1.0
45	14121	0.047619047619047616	1.0
45	24098	0.0625	1.0
45	24132	0.06666666666666667	1.0
45	28864	0.07692307692307693	1.0
59	61	0.36363636363636365	4.0
59	68	0.25	4.0
59	742	0.05555555555555555	1.0
59	1631	0.047619047619047616	1.0
59	2178	0.03333333333333333	1.0
59	2994	0.05263157894736842	1.0
59	3275	0.058823529411764705	1.0
59	3294	0.06666666666666667	1.0
59	4529	0.1111111111111111	2.0
59	4638	0.043478260869565216	1.0
59	5329	0.09523809523809523	2.0
59	5824	0.06666666666666667	1.0
59	5927	0.058823529411764705	1.0
59	5936	0.05263157894736842	1.0
59	5952	0.058823529411764705	1.0
59	6090	0.07142857142857142	1.0
59	6302	0.058823529411764705	1.0
59	6349	0.037037037037037035	1.0
59	9657	0.0625	1.0
59	10734	0.045454545454545456	1.0
59	11403	0.058823529411764705	1.0
59	11903	0.05	1.0
59	14121	0.1	2.0
59	24503	0.16666666666666666	2.0
59	24750	0.05263157894736842	1.0
59	28864	0.07692307692307693	1.0
59	30010	0.06666666666666667	1.0
59	30098	0.07142857142857142	1.0
59	39473	0.07142857142857142	1.0
59	42965	0.08333333333333333	1.0
59	51568	0.1111111111111111	2.0
59	51575	0.11764705882352941	2.0
59	51576	0.1111111111111111	2.0
59	51577	0.11764705882352941	2.0
59	51578	0.05555555555555555	1.0
59	51589	0.1111111111111111	2.0
59	55956	0.07692307692307693	1.0
59	56944	0.09090909090909091	1.0
61	68	0.4444444444444444	4.0
61	1631	0.07142857142857142	1.0
61	2178	0.043478260869565216	1.0
61	2994	0.08333333333333333	1.0
61	3275	0.1	1.0
61	3294	0.125	1.0
61	4638	0.0625	1.0
61	5824	0.125	1.0
61	5952	0.1	1.0
61	6090	0.14285714285714285	1.0
61	11903	0.07692307692307693	1.0
61	14121	0.07142857142857142	1.0
61	28864	0.16666666666666666	1.0
61	30010	0.125	1.0
61	39473	0.14285714285714285	1.0
61	42965	0.2	1.0
68	235	0.05263157894736842	1.0
68	1631	0.05263157894736842	1.0
68	1731	0.07692307692307693	1.0
68	2178	0.16	4.0
68	2720	0.03571428571428571	1.0
68	2994	0.058823529411764705	1.0
68	3258	0.07142857142857142	1.0
68	3275	0.14285714285714285	2.0
68	3293	0.07142857142857142	1.0
68	3294	0.07692307692307693	1.0
68	3298	0.07142857142857142	1.0
68	3926	0.07692307692307693	1.0
68	4529	0.058823529411764705	1.0
68	4638	0.047619047619047616	1.0
68	4660	0.07142857142857142	1.0
68	5101	0.08333333333333333	1.0
68	5824	0.07692307692307693	1.0
68	5874	0.045454545454545456	1.0
68	5929	0.047619047619047616	1.0
68	5952	0.06666666666666667	1.0
68	6042	0.07692307692307693	1.0
68	6090	0.08333333333333333	1.0
68	6349	0.04	1.0
68	11089	0.07142857142857142	1.0
68	11903	0.05555555555555555	1.0
68	12703	0.08333333333333333	1.0
68	14121	0.1111111111111111	2.0
68	16561	0.08333333333333333	1.0
68	17203	0.07692307692307693	1.0
68	24467	0.08333333333333333	1.0
68	25311	0.08333333333333333	1.0
68	28843	0.06666666666666667	1.0
68	28857	0.07692307692307693	1.0
68	28858	0.08333333333333333	1.0
68	28864	0.3333333333333333	3.0
68	30010	0.07692307692307693	1.0
68	39473	0.08333333333333333	1.0
68	42965	0.1	1.0
94	633	0.125	1.0
94	1631	0.08333333333333333	1.0
