8	68
32	7
57	37
147	75
233	84
242	85
259	74
302	91
319	62
336	63
372	76
427	24
485	82
521	66
538	80
620	42
788	56
819	63
913	48
934	2
970	70
1016	77
1033	89
1049	63
1094	83
1103	68
1113	90
1149	68
1263	58
1296	76
1320	59
1328	74
1352	73
1423	51
1455	61
1476	62
1505	67
1557	89
1701	77
1751	52
1774	47
1822	39
1856	73
1887	8
1933	67
1952	57
1987	64
2022	67
2032	79
2055	91
2128	17
2151	81
2232	30
2300	75
2315	79
2330	68
2367	63
2393	63
2437	74
2462	86
2487	72
2498	71
2549	62
2570	34
2586	84
2611	79
2636	78
2701	89
2716	75
2748	67
2831	77
2879	85
2911	87
2934	51
2952	84
2961	43
2989	73
3032	48
3083	78
3122	75
3203	79
3220	58
3233	85
3257	73
3279	75
3337	59
3396	84
3421	79
3454	75
3513	80
3539	64
3568	83
3646	46
3728	78
3743	68
3789	67
3817	76
3836	88
3914	75
3943	32
3957	79
4031	25
4089	23
4109	80
4135	65
4154	62
4188	31
4237	39
4324	80
4363	53
4488	38
4549	79
4681	48
4717	63
4742	90
4762	49
4795	80
4828	19
4911	71
4977	75
5024	75
5046	56
5075	37
5108	89
5186	91
5251	69
5266	67
5323	71
5424	80
5478	68
5584	28
5606	30
5648	64
5802	10
5817	85
5863	81
5937	15
5947	18
5959	16
6020	80
6047	66
6067	74
6092	91
6111	89
6120	76
6141	65
6157	54
6186	87
6195	51
6263	47
6403	64
6452	84
6510	60
6548	56
6585	74
6652	83
6663	56
6677	77
6704	54
6796	52
6862	80
6888	22
6897	17
6919	46
6934	82
6995	87
7050	87
7066	85
7081	83
7105	66
7122	82
7175	89
7212	66
7268	51
7275	77
7290	80
7328	42
7379	63
7396	86
7461	27
7506	77
7558	82
7706	47
7740	79
7779	80
7843	71
7865	59
7924	36
7948	58
7978	70
8016	79
8039	68
8068	82
8095	77
8216	79
8232	85
8291	66
8315	53
8336	83
8351	72
8373	77
8386	80
8408	74
8445	43
8452	74
8484	86
8554	79
8567	37
8612	56
8622	66
8670	65
8680	49
8691	90
8716	66
8743	83
8775	71
8794	51
8883	17
8905	61
8953	59
8974	78
8997	66
9016	77
9054	82
9106	35
9145	73
9152	33
9167	67
9198	82
9307	74
9402	71
9411	8
9440	74
9469	66
9486	43
9528	75
9548	84
9566	58
9578	67
9600	66
9660	84
9689	57
9766	17
9796	82
9845	59
9909	27
9917	61
9928	77
9985	73
10054	35
10125	19
10178	81
10192	91
10235	82
10253	76
10289	80
10313	8
10327	74
10376	70
10425	70
10486	26
10510	79
10523	61
10567	72
10587	68
10620	56
10634	49
10654	35
10680	60
10691	71
10725	60
10740	53
10808	64
10831	65
10885	78
10949	47
10990	90
11001	41
11042	37
11081	89
11109	69
11144	57
11166	86
11260	83
11274	70
11295	63
11367	75
11402	55
11428	72
11475	63
11535	74
11568	74
11604	64
11636	47
11690	83
11699	74
11713	76
11721	68
11729	73
11765	62
11779	88
11797	45
11829	87
11844	79
11853	86
11896	46
11932	1
11962	64
11996	71
12003	69
12025	79
12034	65
12074	76
12098	66
12125	61
12155	29
12205	67
12299	57
12353	60
12366	76
12417	56
12476	44
12506	52
12529	66
12587	68
12623	74
12667	75
12690	55
12708	82
12751	51
12804	79
12829	58
12837	17
12847	82
12874	59
12885	80
12925	43
12976	67
12994	62
13001	70
13062	81
13084	84
13102	65
13129	52
13161	72
13191	80
13214	71
13222	80
13229	81
13251	88
13293	70
13320	83
13356	52
13366	71
13434	66
13469	86
13629	61
13642	39
13676	63
13691	57
13713	64
13724	74
13783	82
13791	79
13804	18
13843	5
13913	12
13924	1
13936	25
13973	21
13994	23
14030	11
14048	21
14067	15
14077	32
14138	3
14206	13
14215	3
14288	19
14323	13
14349	23
14386	34
14426	23
14486	29
14497	28
14579	18
14601	18
14631	25
14653	20
14666	18
14677	21
14735	29
14759	12
14876	28
14889	11
14944	6
14966	13
14974	3
14998	10
15012	16
15049	18
15067	13
15092	7
15116	28
15180	25
15211	22
15232	9
15260	21
15298	24
15307	19
15318	18
15408	44
15464	24
15494	14
15526	31
15554	55
15565	36
15583	8
15624	17
15728	36
15766	27
15773	11
15784	4
15800	12
15807	20
15863	33
15905	19
15991	35
16016	48
16042	19
16080	5
16090	21
16181	25
16193	39
16205	25
16394	23
16419	18
16450	14
16495	26
16512	21
16524	9
16553	20
16602	28
16626	30
16643	14
16679	20
16727	14
16834	11
16867	6
16915	32
16935	26
16953	7
16972	14
16998	22
17021	15
17102	26
17130	12
17187	15
17200	10
17210	24
17308	31
17340	12
17397	17
17430	16
17462	10
17531	39
17555	20
17633	20
17659	6
17684	8
17711	4
17807	17
17829	7
17855	11
17884	2
18115	35
18144	3
18349	10
18481	20
18588	22
18666	4
18720	3
18745	14
18785	22
18893	1
18924	13
19009	7
19071	4
19222	25
19320	14
19354	5
19433	2
19560	6
19622	4
19688	20
19812	28
20181	12
20214	5
20235	3
20269	10
20462	16
20533	2
20614	17
20719	25
20889	21
20949	12
21050	20
21073	1
21127	17
21148	3
21307	9
21343	30
21503	20
21566	1
21619	1
21733	15
21779	3
21862	4
21994	2
22054	8
22091	9
22163	3
22225	30
22245	5
22526	6
22546	3
22563	15
22617	12
22681	18
22688	5
22728	5
22743	30
22791	3
22919	29
23026	3
23100	16
23135	20
23199	14
23351	16
23367	13
23486	19
23523	13
23595	13
23650	17
23687	1
23723	1
23849	11
23948	1
23992	19
24009	17
24096	54
24208	1
24227	6
24242	3
24266	2
24346	2
24404	16
24571	18
24608	13
24770	18
24802	12
24924	18
25074	4
25116	10
25253	4
25319	5
25395	18
25488	29
25515	9
25702	7
25723	7
25738	4
25795	7
25810	12
25835	19
25936	24
26018	6
26036	11
26183	8
26261	20
26305	22
26333	2
26497	11
26550	10
26579	7
26623	27
26642	20
26654	3
26679	2
26787	3
26876	18
26954	2
27025	11
27065	18
27143	2
27166	10
27181	3
27229	15
27275	5
27380	6
27421	1
27443	5
27466	5
27541	17
27624	35
27640	8
27697	6
27706	8
27748	20
27832	12
27910	20
27926	1
27994	1
28049	3
28061	5
28115	18
28153	2
28206	14
28336	14
28459	22
28526	20
28539	3
28550	12
28564	4
28594	12
28623	6
28674	9
28803	16
28843	26
29167	25
29415	34
29427	24
29455	23
29480	1
29509	2
29555	16
29658	13
29712	11
29888	6
29921	5
30018	17
30064	16
30103	1
30118	1
30221	27
30261	16
30378	13
30548	16
30574	3
30669	8
30712	10
30815	20
30848	7
30962	5
31020	2
31039	6
31272	4
31429	16
31503	4
31602	31
31749	23
31809	32
31942	10
31994	16
32033	12
32059	11
32088	8
32180	12
32282	22
32387	2
32415	11
32438	4
32518	25
32542	4
32598	6
32617	20
32666	2
32738	15
32839	4
32889	4
32981	5
33045	9
33106	14
33121	14
33139	3
33163	1
33225	9
33256	3
33328	2
33422	1
33457	11
33625	3
33703	23
33746	7
33804	2
33925	24
34001	24
34047	9
34267	12
34396	10
34537	3
34764	14
34807	10
34860	14
35010	12
35030	1
35089	4
35223	7
35289	11
35374	30
35404	3
35440	9
35480	9
35518	4
35541	7
35646	12
35745	38
35848	4
35908	5
35995	20
36075	17
36132	6
36200	6
36332	29
36493	13
36549	10
36597	15
36616	9
36667	6
36735	6
36746	16
36829	23
36844	26
36971	16
37115	2
37186	21
37213	29
37243	13
37550	6
37567	20
37786	7
37851	2
37950	43
38220	18
38271	3
38415	4
38525	3
38579	2
38668	2
38719	12
38767	1
38790	14
38853	4
39053	1
39077	10
39091	18
39164	5
39299	2
39319	16
39359	15
39375	3
39415	31
39593	31
39642	22
39674	8
39694	12
39755	6
39813	25
39840	19
39895	13
39968	38
40001	6
40070	1
40146	14
40306	33
40324	24
40387	2
40523	4
40562	12
40599	18
40625	4
40683	35
40836	22
40878	7
40917	14
40958	2
41072	17
41150	15
41183	8
41201	17
41330	4
41379	3
41461	16
41505	10
41568	2
41610	6
41685	24
41759	11
41788	7
41801	25
41911	10
42074	15
42250	16
42450	2
42525	10
42630	2
42649	4
42725	23
42841	11
42872	1
42950	25
43046	8
43070	31
43164	5
43204	5
43335	3
43502	27
43554	10
43570	3
43678	2
43978	16
44010	21
44046	14
44166	4
44278	8
44303	15
44334	10
44368	11
44382	7
44451	12
44460	6
44568	2
44712	12
44871	17
44917	4
44978	5
45095	2
45129	10
45151	19
45196	2
45212	39
45232	19
45276	6
45368	17
45428	17
45497	6
45524	3
45573	22
45650	7
45748	9
45897	38
45945	1
45974	24
46052	2
46220	23
46279	6
46319	10
46409	4
46549	10
46715	27
46766	8
46798	27
46888	5
46901	4
46970	8
47053	3
47150	8
47238	26
47252	18
47354	11
47462	9
47559	23
47630	17
47658	39
47778	15
47810	1
47923	23
47951	24
47996	12
48054	15
48330	20
48357	3
48396	9
48429	18
48485	12
48520	20
48552	10
48586	5
48618	4
48697	1
48810	8
49031	17
49159	14
49238	29
49268	6
49300	16
49329	7
49363	3
49394	15
49408	8
49482	34
49591	7
49683	5
49764	6
49792	1
49816	12
49839	15
49850	2
49896	16
49978	5
50012	9
50064	11
50195	26
50255	4
50323	28
50387	12
50438	30
50556	19
50603	13
50628	27
50698	8
50732	8
50763	14
50838	4
50854	1
50917	22
50941	11
51017	4
51114	3
51149	6
51188	16
51283	12
51351	3
51367	4
51379	1
51444	32
51488	30
51543	7
51579	10
51631	2
51722	6
51757	7
51780	5
51985	2
52177	29
52303	24
52355	30
52394	1
52474	15
52515	9
52565	17
52621	10
52717	5
52751	6
52828	2
53002	5
53033	13
53104	3
53118	19
53147	1
53161	13
53194	8
53225	40
53312	1
53346	10
53410	25
53464	19
53624	10
53668	20
53725	5
53806	16
53844	4
53870	3
53949	13
54005	9
54153	9
54208	25
54255	27
54307	5
54333	9
54425	2
54441	18
54461	5
54473	7
54505	11
54582	9
54691	46
54772	12
54847	31
54916	30
54968	14
55034	11
55147	9
55267	7
55395	20
55466	6
55512	5
55773	33
55826	20
55843	25
55976	5
55995	29
56055	8
56067	8
56089	27
56171	3
56373	32
