8	68
32	7
57	37
147	75
233	84
242	85
259	74
302	91
319	62
336	63
372	76
427	24
485	82
521	66
538	80
620	42
788	56
819	63
913	48
934	2
970	70
1016	77
1033	89
1049	63
1094	83
1103	68
1113	90
1149	68
1263	58
1296	76
1320	59
1328	74
1352	73
1423	51
1455	61
1476	62
1505	67
1557	89
1701	77
1751	52
1774	47
1822	39
1856	73
1887	8
1933	67
1952	57
1987	64
2022	67
2032	79
2055	91
2128	17
2151	81
2232	30
2300	75
2315	79
2330	68
2367	63
2393	63
2437	74
2462	86
2487	72
2498	71
2549	62
2570	34
2586	84
2611	79
2636	78
2701	89
2716	75
2748	67
2831	77
2879	85
2911	87
2934	51
2952	84
2961	43
2989	73
3032	48
3083	78
3122	75
3203	79
3220	57
3233	85
3257	73
3279	75
3337	59
3396	84
3421	79
3454	75
3513	80
3539	64
3568	83
3646	46
3728	78
3743	68
3789	67
3817	76
3836	88
3914	75
3943	32
3957	79
4031	25
4089	23
4109	80
4135	65
4154	62
4188	31
4237	39
4324	80
4363	53
4488	38
4549	79
4681	48
4717	63
4742	90
4762	49
4795	80
4828	19
4911	71
4977	75
5024	75
5046	56
5075	37
5108	89
5186	91
5251	69
5266	67
5323	71
5424	80
5478	68
5584	28
5606	30
5648	64
5802	10
5817	85
5863	81
5937	15
5947	18
5959	16
6020	80
6047	66
6067	74
6092	91
6111	89
6120	76
6141	65
6157	54
6186	87
6195	51
6263	47
6403	64
6452	84
6510	60
6548	56
6585	74
6652	83
6663	56
6677	77
6704	53
6796	52
6862	80
6888	22
6897	17
6919	46
6934	82
6995	87
7050	87
7066	85
7081	83
7105	66
7122	82
7175	89
7212	66
7268	51
7275	77
7290	80
7328	42
7379	63
7396	86
7461	27
7506	81
7558	82
7706	47
7740	79
7779	80
7843	71
7865	59
7924	36
7948	58
7978	70
8016	79
8039	68
8068	82
8095	77
8216	79
8232	85
8291	66
8315	53
8336	83
8351	72
8373	77
8386	81
8408	74
8445	43
8452	74
8484	86
8554	79
8567	37
8612	56
8622	66
8670	65
8680	49
8691	90
8716	66
8743	83
8775	71
8794	51
8883	17
8905	61
8953	59
8974	78
8997	66
9016	77
9054	82
9106	35
9145	73
9152	33
9167	67
9198	82
9307	74
9402	71
9411	8
9440	74
9469	66
9486	42
9528	75
9548	84
9566	58
9578	67
9600	66
9660	84
9689	57
9766	17
9796	81
9845	59
9909	27
9917	60
9928	77
9985	73
10054	35
10125	18
10178	81
10192	91
10235	82
10253	76
10289	80
10313	8
10327	74
10376	71
10425	70
10486	26
10510	79
10523	61
10567	72
10587	68
10620	56
10634	49
10654	35
10680	60
10691	71
10725	60
10740	53
10808	64
10831	65
10885	78
10949	47
10990	90
11001	41
11042	37
11081	89
11109	69
11144	57
11166	86
11260	83
11274	70
11295	63
11367	75
11402	55
11428	72
11475	63
11535	74
11568	74
11604	64
11636	47
11690	83
11699	74
11713	76
11721	68
11729	73
11765	62
11779	88
11797	45
11829	87
11844	79
11853	86
11896	46
11932	1
11962	63
11996	71
12003	69
12025	79
12034	65
12074	76
12098	66
12125	61
12155	29
12205	67
12299	57
12353	59
12366	76
12417	57
12476	44
12506	52
12529	65
12587	68
12623	74
12667	75
12690	55
12708	82
12751	51
12804	79
12829	58
12837	17
12847	82
12874	59
12885	80
12925	43
12976	67
12994	62
13001	70
13062	81
13084	84
13102	65
13129	52
13161	72
13191	80
13214	71
13222	80
13229	81
13251	88
13293	70
13320	83
13356	52
13366	71
13434	66
13469	86
13629	61
13642	39
13676	63
13691	57
13713	64
13724	74
13783	82
13791	78
13804	17
13843	89
13913	53
13924	4
13936	75
13973	74
13994	80
14030	55
14048	66
14067	77
14077	66
14138	14
14206	62
14215	80
14288	71
14323	44
14349	91
14386	76
14426	72
14486	73
14497	81
14579	58
14601	84
14631	77
14653	67
14666	65
14677	81
14735	75
14759	47
14876	78
14889	44
14944	80
14966	65
14974	42
14998	61
15012	77
15049	63
15067	68
15092	52
15116	73
15180	65
15211	69
15232	28
15260	57
15298	83
15307	72
15318	79
15408	81
15464	75
15494	79
15526	79
15554	89
15565	80
15583	48
15624	60
15728	83
15766	60
15773	47
15784	36
15800	79
15807	81
15863	79
15905	69
15991	72
16016	91
16042	61
16080	74
16090	59
16153	30
16162	13
16181	77
16193	71
16205	67
16394	65
16419	67
16450	73
16495	74
16512	64
16524	65
16553	56
16602	78
16626	84
16643	59
16679	69
16727	77
16834	51
16867	46
16915	89
16935	79
16953	64
16972	73
16998	31
17021	62
17102	81
17130	43
17187	51
17200	32
17210	88
17308	67
17340	71
17397	70
17430	60
17462	37
17531	80
17555	60
17633	58
17659	65
17684	20
17711	55
17807	67
17829	9
17855	52
17884	29
18115	80
18144	55
18349	72
18481	82
18588	67
18666	15
18720	51
18745	43
18785	52
18893	44
18924	63
19009	46
19071	29
19222	63
19320	41
19334	1
19354	13
19433	51
19500	3
19560	58
19622	49
19688	62
19812	58
20104	0
20181	75
20214	41
20235	23
20269	54
20410	7
20462	78
20533	17
20614	67
20719	75
20889	69
20949	35
21050	57
21073	2
21127	57
21148	19
21307	52
21343	62
21503	71
21566	26
21619	71
21634	15
21682	10
21733	86
21779	81
21862	45
21994	4
22054	72
22091	51
22163	45
22225	70
22245	17
22507	5
22526	39
22546	69
22563	66
22617	60
22681	83
22688	9
22728	58
22743	72
22791	11
22919	83
23026	37
23100	77
23135	81
23199	68
23351	62
23367	45
23486	59
23523	86
23595	57
23650	74
23687	45
23723	62
23849	54
23948	21
23992	72
24009	85
24096	92
24208	36
24227	13
24242	14
24266	11
24346	41
24404	51
24510	5
24571	74
24608	76
24770	59
24802	76
24924	76
25074	26
25116	52
25253	59
25319	47
25395	55
25488	68
25515	41
25702	62
25723	66
25738	40
25795	31
25810	64
25835	47
25936	81
26018	63
26036	65
26183	81
26200	49
26261	71
26305	75
26333	45
26497	60
26550	56
26579	79
26623	83
26642	54
26654	50
26679	32
26747	42
26787	33
26876	67
26954	47
26974	1
27006	38
27025	14
27065	76
27143	61
27166	57
27181	42
27229	71
27275	66
27380	38
27421	3
27443	64
27466	31
27541	63
27624	71
27640	53
27697	71
27706	29
27748	85
27832	66
27910	75
27926	44
27994	4
28049	60
28061	66
28115	37
28153	32
28206	62
28219	4
28336	58
28371	4
28459	79
28526	44
28539	58
28550	47
28564	71
28594	47
28623	10
28674	78
28803	55
28843	46
28870	25
29167	87
29415	68
29427	88
29455	65
29480	33
29509	23
29555	76
29658	47
29712	71
29888	76
29921	44
30018	60
30040	43
30064	25
30103	71
30118	1
30221	82
30261	48
30378	51
30443	44
30511	27
30548	85
30574	40
30669	35
30712	59
30815	86
30848	59
30962	85
31020	5
31039	31
31272	46
31429	57
31503	40
31602	74
31749	88
31809	82
31942	51
31994	65
32016	5
32033	65
32059	48
32088	19
32180	49
32282	64
32387	6
32415	59
32438	77
32518	61
32542	60
32598	37
32617	30
32666	9
32715	0
32724	0
32738	62
32839	73
32889	57
32910	3
32981	55
33045	66
33106	89
33121	25
33139	21
33163	1
33225	55
33256	14
33328	52
33422	46
33457	65
33625	11
33703	70
33746	53
33804	53
33925	87
34001	90
34047	49
34183	0
34267	74
34396	71
34537	61
34652	8
34764	73
34807	74
34860	60
35010	73
35030	3
35089	70
35223	55
35259	4
35289	71
35374	74
35404	66
35440	74
35480	49
35518	32
35541	68
35646	71
35745	89
35848	19
35908	6
35995	75
36075	63
36132	50
36200	57
36332	82
36493	17
36549	31
36597	63
36616	70
36667	62
36735	63
36746	69
36829	61
36844	79
36873	51
36971	42
37115	24
37186	73
37213	80
37243	16
37475	60
37550	58
37567	69
37786	61
37851	20
37874	8
37950	84
38220	54
38271	54
38415	84
38525	65
38579	57
38668	2
38719	63
38767	6
38790	92
38853	7
38883	23
38943	46
38984	34
39053	16
39077	54
39091	53
39164	36
39299	7
39319	61
39359	23
39375	46
39415	78
39593	72
39642	61
39674	63
39694	66
39755	31
39813	77
39840	83
39895	60
39968	62
40001	15
40070	82
40146	65
40306	90
40324	72
40387	2
40523	72
40562	87
40599	67
40625	63
40647	0
40683	85
40836	65
40878	46
40917	51
40958	49
41072	85
41150	62
41183	60
41201	62
41291	0
41330	74
41379	64
41461	31
41505	52
41568	60
41610	70
41685	78
41759	32
41788	59
41801	80
41911	34
42074	66
42186	27
42250	78
42450	36
42525	55
42630	3
42649	8
42679	1
42725	70
42841	68
42872	14
42950	51
43046	32
43070	64
43164	68
43204	37
43301	0
43335	71
43502	73
43554	70
43570	3
43678	50
43978	46
44010	62
44046	76
44166	22
44278	46
44303	16
44334	69
44368	69
44382	67
44414	0
44451	55
44460	39
44568	54
44712	48
44758	35
44871	62
44917	6
44978	9
45095	51
45129	50
45151	84
45196	14
45212	90
45232	45
45276	39
45299	59
45368	68
45428	62
45497	22
45524	63
45573	70
45650	59
45748	77
45897	79
45945	37
45974	79
46052	27
46220	67
46279	9
46319	63
46409	70
46549	69
46674	29
46715	68
46766	61
46798	73
46888	88
46901	22
46970	65
47053	70
47150	55
47238	82
47252	70
47354	60
47462	46
47559	67
47630	77
47658	81
47696	15
47778	41
47810	42
47923	77
47951	64
47996	56
48054	79
48330	60
48357	3
48396	82
48429	69
48457	0
48472	74
48485	17
48520	85
48552	43
48586	62
48618	18
48697	9
48810	79
49031	55
49058	3
49104	38
49159	51
49238	79
49268	40
49300	71
49329	56
49363	63
49394	53
49408	21
49482	90
49591	71
49683	59
49764	67
49792	4
49816	79
49839	73
49850	5
49896	72
49978	81
50012	65
50064	64
50195	84
50255	32
50323	71
50387	79
50415	48
50438	74
50538	20
50556	68
50603	67
50628	81
50698	72
50732	70
50763	63
50838	68
50854	1
50917	65
50941	38
51017	58
51114	34
51149	16
51188	79
51283	49
51351	15
51367	64
51379	31
51444	85
51488	75
51543	76
51579	65
51631	14
51722	28
51757	74
51780	25
51985	29
52177	58
52303	93
52355	53
52394	15
52474	41
52515	42
52565	75
52621	72
52717	7
52751	54
52828	62
52867	46
52876	0
53002	12
